0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
33,0.002509925,0.0030630644999999996,0.0049359515,0.00801685525,0.0119151135,0.016424985749999996,0.021294948749999994,0.026261634499999992,0.04080964249999999,0.06577420875,0.0820276945,0.08763064150000001,0.09308199875,0.10247449499999998,0.11829875100000001,0.11732212175,0.08398798725,0.04854322050000001,0.02803968350000001,0.017896841500000014,0.012712676250000015,0.006736778750000015,0.0021182952500000147,0.0004826335000000146,0.00014977600000001595,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17,1.7320129705455933e-17
34,0.005154507,0.005050351,0.004599816,0.004011213999999999,0.0037689909999999984,0.0035281137499999986,0.0039027522499999984,0.0053746609999999985,0.007085832499999999,0.010075404,0.01376230825,0.020517909250000004,0.024088150000000006,0.025801007000000008,0.043842811750000016,0.06597231575000002,0.07688240775000002,0.08099518125000002,0.08067237800000002,0.06914166250000002,0.045714003750000023,0.031109911000000025,0.030139568500000026,0.029409155750000023,0.02348525375000002,0.01585475200000002,0.012640222500000024,0.012640222500000024,0.01600969200000002,0.02233885075000002,0.025007509250000018,0.027054523750000017,0.02688016075000002,0.01651831350000002,0.00576560675000002,0.00430953875000002,0.006408882250000021,0.005242731750000021,0.002772293750000021,0.0028551762500000216,0.004140363500000022,0.006329335250000023,0.011710705500000022,0.014626768750000022,0.011052013750000023,0.009060980750000024,0.011109805250000025,0.011609741000000024
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021031557500000003,0.008412622000000002,0.012618932500000003,0.012618932500000003,0.01472208725,0.026121214749999996,0.04372048249999999,0.05545194324999998,0.05509267174999998,0.048430810999999976,0.04931894774999998,0.06330925149999998,0.07360840524999998,0.06871736349999999,0.06976872399999999,0.07503117074999999,0.06165223374999997,0.03902545974999996,0.03308307949999995,0.03420566999999995,0.028646957249999955,0.02510929349999995,0.017318914249999942,0.007292828999999942,0.009031033999999943,0.013918127999999943,0.013918127999999943,0.013918127999999943,0.011964876999999943,0.008437181499999943,0.0034313684999999518,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268531585,0.07888115925,0.16783227475,0.23328686425000003,0.14534278275000004,0.03558051100000004,0.015239198000000037,0.010805976500000036,0.008250101000000037,0.009926008000000038,0.009926008000000038,0.028123668500000035,0.06451898950000003,0.08271665000000003,0.06203748750000003,0.02067916250000003,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
37,0.0,0.0,0.0,0.0,0.00059489175,0.00201130125,0.003059445,0.003286071,0.0026637004999999995,0.0014189594999999998,0.0007965889999999999,0.0007965889999999999,0.0005974417499999998,0.00019914725000000008,3.2526065174565133e-19,0.0541404375,0.12094563825,0.11179460975000002,0.07731405475000004,0.05194633600000004,0.04025392350000004,0.023252479250000034,0.005839652000000032,0.006438812000000032,0.006438812000000032,0.006438812000000032,0.006771257500000032,0.007436148500000033,0.011646906500000035,0.014860327000000036,0.009652230500000036,0.0051090260000000364,0.005034906500000037,0.004886667500000037,0.004812548000000037,0.004812548000000037,0.016543135750000038,0.040004311250000035,0.08933233500000004,0.13565251575000006,0.09405555100000004,0.022324767000000037,0.0009476362500000363,0.0009815800000000363,0.0009815800000000363,0.0009815800000000363,0.0009815800000000363,0.0009815800000000363
38,0.022651225,0.018500382250000003,0.010198696750000001,0.010198696750000003,0.012837576000000007,0.005662806250000006,6.071532165918825e-18,6.071532165918825e-18,6.071532165918825e-18,6.071532165918825e-18,6.071532165918825e-18,6.071532165918825e-18,0.001737021500000006,0.003937826250000006,0.013086670250000005,0.024781975250000005,0.019107158750000006,0.007411853750000008,0.006638790000000009,0.01188621475000001,0.012968467000000011,0.026895347000000014,0.04790160925000002,0.042528413000000015,0.03162450600000002,0.028993370500000015,0.029853507750000008,0.03366131025,0.028993392499999996,0.036241739999999995,0.05395184125,0.044021588,0.020039932000000003,0.014536351750000003,0.021834297500000002,0.01811137775,0.013970347250000001,0.02467845275,0.029000583749999996,0.026044607499999997,0.023674498499999995,0.014864884999999996,0.007311961249999995,0.010452807999999996,0.024765189749999996,0.04810254524999999,0.05557793524999999,0.04242060049999998
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315427275,0.0068220780000000005,0.008809466500000002,0.014651518500000002,0.028529589,0.038039463499999995,0.031134672499999995,0.023593906749999997,0.019970473500000002,0.021228769,0.046703315999999995,0.06414489724999999,0.039128892499999984,0.01734801449999998,0.01438434349999998,0.00965471424999998,0.013994010999999983,0.027308690999999986,0.030154199499999985,0.019872482499999986,0.010744542999999987,0.015424219499999989,0.03945905774999999,0.07002300249999999,0.06769813724999998,0.051304272749999984,0.053254758999999985,0.042582337499999984,0.026729823749999986,0.023702379999999985,0.032249104999999986,0.032249104999999986,0.023702379999999985,0.022050147499999985
40,0.019108299999999998,0.014831224999999998,0.006277074999999998,0.001999999999999999,0.00309235,0.008461774999999998,0.011146499999999997,0.004777074999999997,0.0,0.0,0.0,0.011488849999999998,0.0249777,0.0185812,0.030820049999999998,0.05061305,0.03971655000000001,0.03946655000000002,0.05504777500000001,0.059917200000000004,0.04542835,0.035124224999999995,0.06069430000000001,0.07174845,0.034189525000000005,0.015831225000000004,0.023793000000000005,0.019700650000000007,0.02122772500000001,0.032531850000000015,0.03309712500000001,0.024885350000000007,0.026004775000000004,0.026254775000000008,0.025477725000000014,0.026162450000000018,0.016608300000000017,0.007961775000000016,0.006369400000000016,0.006369400000000016,0.006369400000000016,0.006027050000000016,0.010554125000000018,0.01576590000000002,0.01039647500000002,0.004684700000000019,0.003934700000000019,0.0015923500000000193
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025750000000002,0.006410275000000001,0.012019225000000003,0.026442275000000005,0.07246792500000002,0.12810897500000004,0.15179487500000005,0.15464742500000006,0.1378205000000001,0.10071152500000011,0.06280130000000012,0.03100007500000012,0.017628250000000116,0.013621775000000117,0.008012800000000117,0.007211550000000117,0.006410275000000117,0.0040064000000001165,0.003205100000000117,0.004807675000000115,0.006410250000000114,0.005608975000000113,0.004807700000000113,0.004807700000000113,0.004807700000000113,0.003955125000000112,0.003102550000000112,0.003955125000000112,0.004756425000000113,0.0039038500000001123,0.0023525500000001125,0.0008012750000001125,1.124317652867468e-16,1.124317652867468e-16,1.124317652867468e-16,1.124317652867468e-16,1.124317652867468e-16
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028716200000000004,0.09121617500000001,0.178554025,0.24562162499999998,0.198824325,0.09628377500000002,0.03547297500000002,0.013513525000000012,0.008445975000000012,0.005817600000000012,0.0039392000000000125,0.00994595000000001,0.023837850000000008,0.023837850000000008,0.009945950000000009,0.0030000000000000096,0.007256750000000009,0.01076350000000001,0.005006750000000017,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17,2.5153490401663703e-17
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04125,0.023750000000000004,0.0050000000000000044,0.0050000000000000044,0.03375,0.11125,0.15000000000000002,0.10000000000000002,0.05000000000000002,0.05000000000000002,0.051250000000000004,0.0325,0.0225,0.022499999999999996,0.041249999999999995,0.05125,0.0325,0.04125,0.06000000000000001,0.04125000000000001,0.012500000000000011,0.0012500000000000115,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00689655,0.0258362,0.04037929999999999,0.042879299999999995,0.043827575,0.046525850000000014,0.05787067500000001,0.06574137500000002,0.05269830000000002,0.03865520000000001,0.037655175,0.04210345,0.049500025,0.05589657500000001,0.052948275,0.04702585,0.04137930000000001,0.031896650000000006,0.021612275000000007,0.01757770000000001,0.03166365000000001,0.04018935000000001,0.024103300000000008,0.009913800000000007,0.00985347500000001,0.011319000000000011,0.007646575000000011,0.004948300000000011,0.005922425000000011,0.00689655000000001,0.004948275000000011,0.0030000000000000105,0.004948275000000011,0.00787070000000001
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985499999999999,0.0059927750000000005,0.009888450000000002,0.016187025000000004,0.028478424999999998,0.051658300000000004,0.060151100000000006,0.033672675,0.017985624999999998,0.028776999999999997,0.039568374999999996,0.039568374999999996,0.030575549999999993,0.026276974999999994,0.026501999999999994,0.03885624999999999,0.048309024999999985,0.033809099999999995,0.02902699999999999,0.036694799999999986,0.040716899999999986,0.037694774999999986,0.02947842499999998,0.04089622499999998,0.07534099999999998,0.08295737499999997,0.04781114999999998,0.017985599999999984,0.008990274999999985,0.007181699999999985,0.005378149999999986,0.0017910499999999915,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007547347195154702,0.0007547347195154702,0.003973594154807176,0.00972517118752456,0.021357061168518796,0.07639912081819522,0.13076071919991447,0.15078952110949484,0.17774347029140047,0.16668659599943025,0.0985257926986783,0.05259700034665679,0.034523628117514533,0.015727971424461154,0.0064348075785051456,0.00926373139311577,0.011908107692812413,0.007915306111000915,0.005584781298768604,0.0033727318726978843,0.0035051601586981052,0.0018399720970406312,0.0020091820732007,0.002645121874497205,0.0013232532567062564,0.0013525081917368684,0.001595707590959795,0.0009305128546326782,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17,2.439454888092385e-17
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004904649999999999,0.014963949999999997,0.046141775,0.13402060000000002,0.18291235000000003,0.11922935000000004,0.06351025000000005,0.04479637500000004,0.031082500000000037,0.03623712500000004,0.031005150000000033,0.01363660000000003,0.01438660000000003,0.022118550000000032,0.014386600000000032,0.006654650000000031,0.009231975000000031,0.01879125000000003,0.033505150000000025,0.04381442500000002,0.04306442500000002,0.032005150000000024,0.01546392500000002,0.004827325000000021,0.0030000000000000217,0.003000000000000022,0.004827325000000021,0.005904650000000021,0.002577325000000021,2.1250362580715887e-17,2.1250362580715887e-17,2.1250362580715887e-17,2.1250362580715887e-17
48,0.005848,0.004886,0.002962,0.0022310000000000003,0.001962,0.0007310000000000003,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,3.2526065174565133e-19,0.0007310000000000003,0.001962,0.00684795,0.0122326,0.011750325,0.0138876,0.04164765,0.077485375,0.07017544999999999,0.04645759999999999,0.0410307,0.042834800000000006,0.04899267499999999,0.04541664999999999,0.03373074999999999,0.03208689999999999,0.03938504999999999,0.040933874999999995,0.034356725,0.032163725,0.038011674999999995,0.038011699999999995,0.024868825,0.0146499,0.015096874999999997,0.022853799999999994,0.04066664999999999,0.04751459999999999,0.026315799999999993,0.00950295,0.010233925000000001,0.009271925000000002,0.004654975000000002,0.0026930000000000022,0.0029240000000000026,0.002924000000000003
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001126125,0.011074325000000001,0.03322297500000001,0.065317575,0.11036037500000001,0.17773875,0.23135812499999997,0.18149889999999996,0.07226339999999996,0.023149524999999976,0.01676564999999998,0.009132899999999982,0.005630649999999983,0.005630649999999982,0.0037533999999999814,0.0016880749999999816,0.0016880749999999816,0.0054425999999999815,0.008820974999999981,0.0052545249999999795,0.0020642249999999794,0.00450454999999998,0.00656872499999998,0.003940324999999979,0.0016880749999999786,0.0018761499999999788,0.0016880749999999786,0.0014999999999999783,0.0014999999999999783,0.0016880749999999786,0.0015011499999999785,0.0005630749999999946,1.0733601507606494e-17,1.0733601507606494e-17,1.0733601507606494e-17,1.0733601507606494e-17
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0016923610788001316,0.0019158212415090613,0.0029232719320701392,0.006205490788389355,0.011275208666110686,0.021353824601521437,0.04025464182884822,0.06547324375895532,0.10196997083948224,0.1315631385795325,0.1360492321088363,0.11931796716841937,0.08325739042993985,0.05157210862248086,0.03121245914682086,0.020474952559242816,0.016861564438021615,0.013397185802727418,0.011600134059414369,0.010312432089014091,0.013471250292498068,0.01548367080825978,0.013731453832207884,0.01226834881078192,0.012517312763715548,0.011225857055565662,0.00778035215188657,0.006921472238807687,0.004541546894627009,0.004318469829433265,0.004852282232388331,0.0046924317046807724,0.0032619208670065427,0.0019041429462880789,0.0020704412523359097,0.0010534780033130708,0.00021601756662762762,8.477577271543018e-05,0.00046118761836247554,0.00046118761836247554,1.826880660638075e-17,1.826880660638075e-17
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002747714918247461,0.002747714918247461,0.0063570328353349526,0.010318784197618301,0.004679254944316981,0.004146731504853567,0.005076819431091118,0.018714551851956293,0.03844209563969241,0.046241036689503065,0.03957501046468888,0.03955638676905024,0.03603993596739269,0.05133606849534754,0.06004519411078071,0.10764569202842303,0.12905115081413887,0.11453531685670225,0.09753261397576049,0.05152790398600557,0.04344286640932907,0.027186756637473674,0.011059184642265282,0.012642952859838675,0.013066430562384847,0.004996680411944229,0.006569137305172685,0.002775730440766397,0.0008747881183289383,0.0001869224911950682,0.0,0.002328944554721569,0.0037027106092041282,0.0013737660544825224,0.00023477282084819178,0.00023477282084819178,0.0015032864310221138,0.0015032864310221138,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014853857790237638,0.006461964439045817,0.01703140900973609,0.1397807841248776,0.20869184704493215,0.2563729677959617,0.2215961082450108,0.06832405314453047,0.02399517528974058,0.002984014034496555,0.0028343980551114823,0.002522899802446248,0.004659079285098939,0.011176770145431348,0.008523453954077036,0.0017556083127993512,0.0005800764789421653,0.00010194306416853535,0.00023346365957204056,0.0005039342397342955,0.0013220072259272973,0.0037999786264029567,0.0032564569835075623,0.0005752315729059768,0.0022235878287126627,0.003229143875737905,0.002867372221544398,0.0017906068578072564,0.00046657525330496153,0.0004532447603961436,0.0002336036857580578,0.0001668552032578424,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013335689324313676,0.0015936012176831613,0.0005696741597584847,0.006952941867223184,0.016208586212175934,0.0482736977761526,0.0855505289459876,0.09118822212609975,0.07821665232262061,0.09913857686253348,0.08396138701722622,0.04928673673695992,0.04366918467847784,0.01942497840960948,0.012965029513060524,0.01955309006425836,0.02258884389961844,0.019359389701718167,0.017702299358011042,0.013975430061255772,0.013040168531392659,0.01463980836949074,0.014089996625804721,0.01773278974601377,0.015365148873360657,0.024230865562844015,0.04819391366519361,0.044712583964694325,0.032501824592383835,0.017085784084203273,0.007880492543325714,0.011474437869470673,0.004785634549381429,0.0012957578784487094,0.0012957578784487094,6.938893903907228e-18,8.130770134061781e-05,8.130770134061781e-05,6.938893903907228e-18
54,0.00011745861761759636,5.872930880879818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.632346824980437e-05,0.0015623056401461652,0.0022442467882874983,0.0015554839781164282,0.0029081035303441327,0.008607612158626328,0.014387730426641146,0.028320795078512928,0.03003988891853611,0.04746983555073357,0.05998999096139784,0.06535968923468516,0.06804706398666974,0.06024589831066442,0.052848200935675965,0.04984113829493418,0.053065088778229935,0.048233026494575136,0.043213208466110695,0.04218663835256825,0.04079585950320938,0.03823400533305936,0.0359682533052353,0.03288557224082076,0.02894129125620168,0.018986965984392458,0.01845294587573318,0.0195555895238316,0.0193654982099839,0.021870953639144656,0.01886728682576224,0.011699375435831199,0.007957678808865006,0.001636498716547313,0.0017555727277394,0.0014188006765968595,0.0009241201526340013,0.0001981682817201718,7.291776568444486e-05
55,0.0,0.0,0.0,0.0,0.0,0.0,2.273841128568954e-05,5.0939107434627805e-05,0.00014198976405004356,0.0006677569139335503,0.003232974695392734,0.004352845493357638,0.006388539625130962,0.008411110260464216,0.013554173483406845,0.019016625421969587,0.030854700985984185,0.03401911551783929,0.03746013401110937,0.03471711306361072,0.02589203059644837,0.02570594642331231,0.02039918172978624,0.019636738923775744,0.024658667154526588,0.02283476793090671,0.023546061437958496,0.021805934315741585,0.01686043765162928,0.02067186211608486,0.02637331259659212,0.02948086493165422,0.0352711913949315,0.041674482153432675,0.04772037186761073,0.06094616151607159,0.08112864386880893,0.08073182652419242,0.07200826117363998,0.053448885854226344,0.024298272228366766,0.015331760507885272,0.00784062082168559,0.0053154795574865115,0.001951781902687663,0.0010937935751619485,0.0003535906492582064,8.598989145847737e-05
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0009453374356846631,0.0009453374356846631,0.00036340781431441543,0.0007756660535074731,0.005397526586884404,0.012967111759331285,0.021766345854068243,0.04564751931392596,0.08389459814836522,0.14671628326944752,0.19509305188796555,0.1670450618873772,0.09947525798399666,0.0522296009316079,0.02983314888367137,0.016610825216975048,0.011568411089236988,0.007925232066239908,0.005167355653616828,0.00431912266960547,0.0073633321259757595,0.009764965246721834,0.0110730598806293,0.01222598257668696,0.008461270016862423,0.0046050529510102516,0.0022263308112045643,0.005160586148092184,0.0064899032592737075,0.0024610173299651275,0.003527671430446711,0.009256167972220805,0.007353991137803313,0.0013444671716005248,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233645,0.005841124999999999,0.0070093499999999975,0.014018699999999995,0.025700949999999997,0.02570095,0.015186925,0.0070093499999999975,0.014018699999999997,0.0420561,0.1256682,0.22096252500000005,0.20861210000000002,0.12149532500000004,0.04789720000000003,0.014018700000000023,0.009345800000000022,0.015186925000000025,0.02219627500000003,0.01752337500000003,0.007259350000000027,0.0019182250000000277,0.0019182250000000277,0.004922900000000028,0.009345800000000029,0.009345800000000029,0.003504675000000029,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17
58,0.00043046807666599987,0.00021523403833299993,0.0,0.0,0.0,0.0,0.00024326336007062454,0.00024326336007062454,0.0006488762557018378,0.00067157698204372,0.0010283760899185562,0.0022551359737644897,0.005884586552597148,0.008661001537418868,0.027042378086340652,0.03675165966343104,0.04602398838904685,0.05483537086403045,0.041232553413240745,0.03457752315709604,0.03411881432773498,0.03153244365755731,0.029763673823460044,0.030692366907798578,0.032870250291860366,0.029210195751023533,0.02634566223109141,0.030340176459527697,0.038441977906952994,0.05129198339024092,0.05573826669522002,0.03930367146485405,0.030618430304884058,0.029457529826110156,0.0377020337881015,0.04639016004392108,0.032862237326207466,0.027773439428638386,0.03545849440090142,0.026593443255164016,0.01068606316071102,0.010762668075835249,0.007584483421393509,0.004129942447529886,0.0022704285875722457,0.002610746786131672,0.003179375626290596,0.001700466929479078
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005807719198606248,0.0012593275107818588,0.0024377364051677555,0.008931918003365945,0.020636013595673394,0.059793242841310004,0.10300618127385079,0.12270363985731406,0.16978363859222464,0.1560054567073626,0.11375317449956628,0.0855371810107391,0.0308128544184929,0.016751499433737903,0.013105598457936775,0.005692628869205222,0.01081113090243266,0.008886748255959871,0.007997610797941661,0.008919931617881086,0.004410106651072858,0.007917680532629536,0.007209558524179009,0.004620478230705188,0.010140545206421528,0.00899860015840533,0.001845083243554594,0.00113168301974144,0.0007209705725404165,0.0006570642120343537,0.00129227955649195,0.002192919738826323,0.0014567453825919557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869575000000001,0.032608725000000005,0.032858725000000005,0.011619575000000004,0.027358675000000006,0.075206475,0.070336925,0.022489125,0.03335869999999999,0.10894564999999998,0.13293477499999998,0.11369564999999998,0.11369564999999998,0.10282609999999998,0.07858697499999998,0.0326087,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020789469626587287,0.06430241314760927,0.16859754467646063,0.28180828827970833,0.2403288255327923,0.1023445661469127,0.05138338236726318,0.018969394402229195,0.013256381113670323,0.009459515082672221,0.009956392434092342,0.008717296027805778,0.0011693376551544423,0.0011693376551544423,0.0,0.006573554255373848,0.006573554255373848,0.0009766884088762227,0.0009766884088762227,0.005678946593657754,0.005678946593657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166675,0.029166675000000003,0.06875,0.11041667499999999,0.13958335,0.12083335000000002,0.09583335000000003,0.08541667500000001,0.047916650000000005,0.012749975000000004,0.002833325000000003,0.013250000000000003,0.027333325000000002,0.029166650000000002,0.037000000000000005,0.03858335,0.022666675000000004,0.013000000000000005,0.013000000000000005,0.0070000000000000045,0.0028333250000000046,0.004666650000000005,0.010916650000000005,0.017166650000000006,0.018000000000000002,0.01858335,0.009166674999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949249999999999,0.0028046750000000004,0.003997025,0.005144475,0.01746565,0.039745674999999994,0.05047697499999998,0.04689984999999998,0.04888714999999998,0.05400917499999999,0.05246424999999999,0.05061169999999999,0.04381002499999999,0.042130374999999984,0.050079499999999985,0.05206679999999998,0.05127189999999997,0.04610494999999996,0.03596344999999996,0.030649074999999956,0.03607872499999996,0.039213449999999955,0.02982194999999996,0.021270274999999967,0.020270124999999962,0.025436924999999964,0.022654874999999963,0.016885524999999964,0.017077899999999962,0.011718624999999962,0.009141524999999961,0.009141499999999962,0.0042245499999999615,0.0020898249999999614,0.0028847499999999616,0.002884749999999961,0.002634749999999961
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020242999999999997,0.0052986,0.007060725,0.009359275,0.011645699999999998,0.018218574999999997,0.032388625,0.040485799999999995,0.035900774999999996,0.035364349999999996,0.03691294999999999,0.02530362499999999,0.03191292499999999,0.05674087499999999,0.05519229999999999,0.031626499999999995,0.021755049999999998,0.025553649999999997,0.01923077499999999,0.020242899999999994,0.04155867499999999,0.05525302499999999,0.04757084999999999,0.03007792499999999,0.01087144999999999,0.043260124999999996,0.091343125,0.06781377499999999,0.035425074999999986,0.02125499999999999,0.00728502499999999,0.0026243749999999913,0.0008000999999999915,0.0008000999999999915,0.0008000999999999915,0.005660799999999991
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002083325,0.004416649999999999,0.002833325,0.0028333250000000003,0.00466665,0.01091665,0.033583325,0.054166675,0.058333350000000006,0.05000002500000001,0.04300002500000002,0.042250000000000024,0.022416650000000024,0.017166650000000026,0.029666650000000024,0.033833325000000025,0.03800000000000002,0.03591667500000002,0.033833350000000026,0.017416675000000024,0.011166675000000025,0.05608335000000003,0.10125000000000003,0.07691665000000003,0.023416650000000025,0.004666650000000022,0.004666650000000022,0.02108332500000002,0.04583335000000002,0.039583350000000024,0.018750000000000027,0.01458335000000003,0.012750025000000031,0.006750000000000032,0.004666650000000033,0.0028333250000000323,0.004916675000000032
66,0.0025078870000000003,0.0024810360000000003,0.002427334,0.002400483,0.002400483,0.002400483,0.00256024725,0.0030352432500000007,0.003870311000000001,0.005018192750000002,0.006044708250000001,0.008769552750000001,0.010766876000000002,0.0112813345,0.0204345135,0.03764612750000001,0.054870995000000006,0.0693459525,0.07622913375,0.07159952900000001,0.06804072950000001,0.06935522250000001,0.06275601875,0.05352112275,0.043674223250000005,0.033434764000000006,0.028764935750000005,0.026191298250000005,0.02393018375,0.022702266,0.018646050249999997,0.01549102375,0.017835738250000004,0.015914931250000004,0.010559259000000003,0.009936061000000003,0.009170229000000004,0.0062705395000000035,0.008150792750000002,0.009769289500000002,0.0076009477500000025,0.007764206000000003,0.008171473750000002,0.007099590250000002,0.005275124250000002,0.003995997250000003,0.004093859750000003,0.0042077295000000035
67,0.0401402,0.0401402,0.0401402,0.0401402,0.0401402,0.0401402,0.037316275,0.031668425,0.0288445,0.028844499999999995,0.028844499999999995,0.028844499999999995,0.026964974999999995,0.023205924999999995,0.017236174999999992,0.00905572499999999,0.00623467499999999,0.00877302499999999,0.011861899999999988,0.015501299999999987,0.016268349999999987,0.014163049999999986,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.013110399999999987,0.012358999999999988,0.01085619999999999,0.01010479999999999,0.01010479999999999,0.01354617499999999,0.02042892499999999,0.02387032499999999,0.023870374999999996,0.023870374999999996,0.023870324999999994,0.022460874999999995,0.019642024999999997,0.020008849999999998,0.02356135,0.0253376,0.0253376
